"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"16467579089";"	";"GUARDA ROUPA 9G 3PTS SALVADOS";"UN";"";"0";"599,00";"0,00";"";"Ativo";"0,00";"0,00";"	";"";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16467569804";"	";"PIA INOX 1,20X53 INFINITY SEM FURO";"UN";"7324.10.00";"0";"299,00";"0,00";"";"Ativo";"0,00";"162,00";"	";"MOVELIPE";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>PIAS";""
"16467566312";"	";"PIA INOX 1,20X53 INFINITY COM FURO";"UN";"";"0";"349,00";"0,00";"";"Ativo";"1,00";"189,00";"	";"MOVELIPE";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>PIAS";""
"16467395577";"	";"ARMÁRIO AÉREO 3PTS 1,20 JK";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"182,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467396664";"	";"COR:BRANCO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"3,00";"182,00";"	";"JK";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467396690";"	";"COR:LYON";"UN";"";"0";"299,00";"0,00";"";"Ativo";"1,00";"182,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467396737";"	";"COR:OLMO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"3,00";"182,00";"	";"JK";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467396635";"	";"COR:PRETO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"2,00";"182,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467390290";"	";"BALCÃO PARA COOKTOP 1º LINHA JK";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"177,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA COOKTOP";""
"16467391847";"	";"COR:BRANCO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"1,00";"185,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA COOKTOP";""
"16467391830";"	";"COR:LYON";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"185,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA COOKTOP";""
"16467391810";"	";"COR:OLMO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"3,00";"177,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA COOKTOP";""
"16467391791";"	";"COR:PRETO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"4,00";"185,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA COOKTOP";""
"16467361406";"	";"BALCÃO PARA PIA 3G 1,00M INT. CRU CORR, METAL";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"179,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467362775";"	";"COR:BRANCO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"179,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467355363";"	";"BALCÃO C/ TAMPO 1,20 0,40";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"202,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467355397";"	";"COR:BRANCO";"UN";"";"0";"349,00";"0,00";"";"Ativo";"6,00";"202,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467355412";"	";"COR:LYON";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"202,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467355387";"	";"COR:OLMO";"UN";"";"0";"349,00";"0,00";"";"Ativo";"3,00";"202,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467355376";"	";"COR:PRETO";"UN";"";"0";"349,00";"0,00";"";"Ativo";"4,00";"202,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467350157";"	";"BALCÃO C/ TAMPO 1,60 0,50";"UN";"";"0";"499,00";"0,00";"";"Ativo";"0,00";"287,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467351265";"	";"COR:BRANCO";"UN";"";"0";"499,00";"0,00";"";"Ativo";"0,00";"287,00";"	";"JK";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467351272";"	";"COR:LYON";"UN";"";"0";"499,00";"0,00";"";"Ativo";"0,00";"287,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467351263";"	";"COR:OLMO";"UN";"";"0";"499,00";"0,00";"";"Ativo";"3,00";"287,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467351259";"	";"COR:PRETO";"UN";"";"0";"499,00";"0,00";"";"Ativo";"0,00";"287,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO C/ TAMPO 3PTS OU MAIS";""
"16467346429";"	";"BALCÃO PARA PIA 1,60 PERF. REG. PÉS";"UN";"";"0";"499,00";"0,00";"";"Ativo";"0,00";"289,00";"	";"JK";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467347926";"	";"COR:BRANCO";"UN";"";"0";"499,00";"0,00";"";"Ativo";"3,00";"289,00";"	";"JK";"	";"0,00";"4,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16572134734";"632	";"COR:PRETO";"UN";"";"0";"499,00";"0,00";"";"Ativo";"3,00";"289,00";"	";"JK";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467332009";"	";"BALCÃO 1,19 P/ PIA";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"190,00";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467333321";"	";"COR:FREIJO/GRAFITE";"UN";"";"0";"299,00";"0,00";"";"Ativo";"-1,00";"190,00";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467333316";"	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"299,00";"0,00";"";"Ativo";"-1,00";"190,00";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467334336";"	";"COR:PRETO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"190,00";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16467324976";"	";"APARADOR CAIRO";"UN";"";"0";"289,00";"0,00";"";"Ativo";"0,00";"139,62";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"SALA DE ESTAR>>APARADOR/BUFFET";""
"16467326873";"	";"COR:BRANCO";"UN";"";"0";"289,00";"0,00";"";"Ativo";"2,00";"139,62";"	";"FIORELLO";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"SALA DE ESTAR>>APARADOR/BUFFET";""
"16467326863";"	";"COR:FREIJO/BRANCO";"UN";"";"0";"289,00";"0,00";"";"Ativo";"0,00";"139,62";"	";"FIORELLO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"SALA DE ESTAR>>APARADOR/BUFFET";""
"16467326867";"	";"COR:PRETO";"UN";"";"0";"289,00";"0,00";"";"Ativo";"3,00";"139,62";"	";"FIORELLO";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"SALA DE ESTAR>>APARADOR/BUFFET";""
"16467044784";"	";"PANELEIRO DUPLO MILA";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"235,21";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>PANELEIRO";""
"16467046125";"	";"COR:FREIJO/GRAFITE";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"235,21";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>PANELEIRO";""
"16467046103";"	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"235,21";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>PANELEIRO";""
"16467035523";"	";"KIT TORRE QUENTE BALLI";"UN";"";"0";"449,00";"0,00";"";"Ativo";"0,00";"213,83";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO PARA FORNO/TORRE QUENTE";""
"16467038341";"	";"COR:BRANCO";"UN";"";"0";"449,00";"0,00";"";"Ativo";"0,00";"213,83";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO PARA FORNO/TORRE QUENTE";""
"16467038358";"	";"COR:FREIJO/GRAFITE";"UN";"";"0";"449,00";"0,00";"";"Ativo";"0,00";"213,83";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO PARA FORNO/TORRE QUENTE";""
"16467038332";"	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"449,00";"0,00";"";"Ativo";"0,00";"213,83";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO PARA FORNO/TORRE QUENTE";""
"16467010095";"	";"ARMARIO AÉREO MILA 1,20";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"151,93";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467016153";"	";"COR:BRANCO BRILHO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"1,00";"151,93";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467016197";"	";"COR:FREIJO/OFFWHITE";"UN";"";"0";"299,00";"0,00";"";"Ativo";"2,00";"151,93";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16467016177";"	";"COR:PRETO";"UN";"";"0";"299,00";"0,00";"";"Ativo";"1,00";"151,93";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>ARMÁRIO AÉREO";""
"16466992168";"	";"GABINETE DE BANHEIRO VERONA FREIJO/BRANCO";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"265,60";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"BANHEIRO";""
"16466980152";"	";"GABINETE DE BANHEIRO VENEZA FREIJO/BRANCO";"UN";"";"0";"449,00";"0,00";"";"Ativo";"1,00";"303,86";"	";"FIORELLO";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"BANHEIRO";""
"16466956549";"	";"BALCÃO PARA PIA GRECIA";"UN";"9403.40.00";"0";"379,00";"0,00";"";"Ativo";"0,00";"198,24";"	";"DACHERI";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16466959415";"	";"COR:BRANCO";"UN";"9403.40.00";"0";"379,00";"0,00";"";"Ativo";"6,00";"198,24";"	";"DACHERI";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"198,24";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16586818779";"670	";"COR:FREIJO/BAUNILHA";"UN";"9403.40.00";"0";"379,00";"0,00";"";"Ativo";"1,00";"198,24";"	";"DACHERI";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"198,24";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16466959427";"	";"COR:FREIJO/CHUMBO";"UN";"9403.40.00";"0";"379,00";"0,00";"";"Ativo";"3,00";"198,24";"	";"DACHERI";"	";"0,00";"3,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"198,24";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
